bord_id,pcode,exdate,numpers
1663,1006,04Apr99,37
2110,1006,04Apr99,26
1888,1006,04Apr99,18
1946,1006,04Apr99,33
1584,1006,04Apr99,11
1959,1006,04Apr99,35
2035,1006,04Apr99,17
1944,1006,04Apr99,35
2080,1006,04Apr99,17
1953,1006,04Apr99,26
1733,1006,04Apr99,4
1996,1006,04Apr99,25
2039,1006,04Apr99,16
2054,1006,04Apr99,23
1859,1006,04Apr99,13
2125,1006,04Apr99,70
2105,1006,04Apr99,40
2091,1006,04Apr99,33
2064,1006,04Apr99,20
2061,1006,04Apr99,23
2081,1006,04Apr99,20
2121,1006,04Apr99,30
2103,1006,04Apr99,13
1928,1006,04Apr99,11
2104,1006,04Apr99,19
2113,1006,04Apr99,17
1903,1006,04Apr99,30
1305,1006,04Apr99,24
1866,1006,04Apr99,20
2083,1006,04Apr99,25
2108,1006,04Apr99,30
1943,1006,04Apr99,7
1443,1006,04Apr99,63
2032,1006,04Apr99,6
2084,1006,04Apr99,13
2066,2016,04Apr99,7
1670,2019,04Apr99,17
1201,2019,04Apr99,11
1279,2019,04Apr99,25
1262,2019,04Apr99,16
1316,2019,04Apr99,7
1714,2019,04Apr99,6
1229,2019,04Apr99,9
1874,2019,04Apr99,20
1453,2019,04Apr99,91
1264,2019,04Apr99,5
1688,2019,04Apr99,6
1638,2019,04Apr99,7
1400,2019,04Apr99,42
1731,2019,04Apr99,52
1646,2019,04Apr99,7
1182,2019,04Apr99,5
1425,2019,04Apr99,17
1885,2019,04Apr99,7
1833,2019,04Apr99,7
1469,2019,04Apr99,27
1203,2019,04Apr99,6
1212,2019,04Apr99,8
1184,2019,04Apr99,5
1180,2019,04Apr99,6
